pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,label,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick
GBPUSD,2021-08-12,1.387,1.38784,1.3793,1.38098,3,8,32,0,0,8,77,0.0605623648161465,-0.5551550108147109,-0.4340302811824019,-0.0027297148964440243,-0.008486502010338848,-0.010653007128273106,0.269298254140024,0.275874420415043,0.3782284333474626,2.0,45.429175941178244,0.008399610781605026,-0.011819999999999942,-0.014869999999999939,-0.0019604999999998096,0.008539999999999992,0.006019999999999914,0.0008399999999999519,0.0016800000000001258
GBPUSD,2021-08-13,1.38094,1.3875,1.3789,1.3863,4,8,32,0,0,66,20,0.4750387417266426,-0.14772546236621734,0.38814141092299675,0.0016618497109828212,-0.0005767428447840395,-0.00250399343781027,0.32943694488660685,0.28948470668967724,0.37378414230045887,0.0,50.31108432695902,0.008413924297204663,-0.0007999999999999119,-0.0034799999999999276,0.002859500000000237,0.008599999999999941,0.005360000000000031,0.0011999999999998678,0.0020400000000000418
GBPUSD,2021-08-16,1.38646,1.38783,1.3826,1.384,0,8,33,0,0,14,39,0.09881280383133097,-0.2784068779481539,-0.17743029009132097,-0.0020766035994462806,-0.0005488315664808896,-0.0030973132608227427,0.3252675329117264,0.2931349533697104,0.3405955041167403,0.0,48.29934706534237,0.008186501133118605,-0.0007600000000000939,-0.0043000000000001926,-0.00027050000000006236,0.005229999999999846,0.0024600000000001288,0.0013699999999998713,0.0013999999999998458
GBPUSD,2021-08-17,1.38408,1.3848,1.37239,1.37387,1,8,33,0,0,7,117,0.05202011444425567,-0.8446043581295863,-0.7376741228830741,-0.005148517719300916,-0.00731936416184964,-0.012329082256186119,0.46237656739729627,0.3537883794170865,0.37436279754738133,1.0,40.59931429001614,0.008488179623610136,-0.010129999999999972,-0.01715,-0.010967500000000019,0.012410000000000032,0.010210000000000052,0.0007200000000000539,0.0014799999999999258
GBPUSD,2021-08-18,1.37376,1.37862,1.373,1.3753,2,8,33,0,0,49,8,0.3537735849056505,-0.05532261821570681,0.1121010948054882,-0.00793479044939771,-0.008349676972773334,-0.009599389326170438,0.44247139037779554,0.3611655682152652,0.34817663850430625,0.0,42.00488912321926,0.008283309650495124,-0.011579999999999924,-0.013330000000000064,-0.009743000000000057,0.005619999999999958,0.0015399999999998748,0.0033199999999999896,0.0007600000000000939
GBPUSD,2021-08-19,1.3748,1.3758,1.36278,1.36322,3,8,33,0,0,10,120,0.07273785277857796,-0.8743089903985976,-0.84230433517602,-0.015014450867051887,-0.012860432446523462,-0.02123779437105111,0.5320357672615506,0.39948097160485424,0.3864983573445152,1.0,34.564320622290694,0.008621644675459745,-0.017759999999999998,-0.02957999999999994,-0.021173999999999804,0.01301999999999981,0.011579999999999924,0.0009999999999998899,0.00043999999999999595
GBPUSD,2021-08-20,1.36341,1.3641,1.36,1.362,4,8,33,0,0,7,34,0.05060840099457092,-0.2501081846253081,-0.10341716724975696,-0.008639827640169573,-0.017528673447305798,-0.018095306755100515,0.4173653312073517,0.39504835741462135,0.38655163747946225,2.0,33.91100282453243,0.008298670055784049,-0.02429999999999999,-0.0250999999999999,-0.021763999999999672,0.0040999999999999925,0.0014099999999999113,0.0006900000000000794,0.0020000000000000018
GBPUSD,2021-08-23,1.36123,1.37329,1.36098,1.37218,0,8,34,0,0,121,2,0.8859634301330385,-0.01836574274735801,0.8044195323347278,-0.002268595942703455,-0.008540462427745643,-0.009084606718853805,0.6720068455761026,0.5032155612188087,0.41229900141659664,1.0,43.50650179486298,0.008585193623228033,-0.011819999999999942,-0.012580000000000036,-0.011078000000000143,0.012309999999999821,0.010950000000000015,0.0011099999999999444,0.00024999999999986144
GBPUSD,2021-08-24,1.37214,1.37479,1.3692,1.37285,1,8,34,0,0,27,29,0.1931289810077719,-0.21426385062748282,0.05174399113792969,0.0070641569225802225,-0.0007424283229127138,-0.00805635838150287,0.5878785897617183,0.5050279917397942,0.4002324668902035,2.0,44.08194460641584,0.008371251221568886,-0.0010200000000000209,-0.011149999999999993,-0.009659000000000084,0.005589999999999984,0.0007099999999999884,0.0019400000000000528,0.0029399999999999427
GBPUSD,2021-08-25,1.37294,1.37669,1.3695,1.37575,2,8,34,0,0,37,34,0.2731364808367387,-0.25055719842091495,0.20467026964033236,0.010095447870778207,0.0003272013378898819,-0.008025207660359857,0.5935443706118312,0.5038996668569489,0.40101548069376847,0.0,46.61659380671423,0.008286876134313968,0.00045000000000006146,-0.011129999999999862,-0.00602849999999977,0.00719000000000003,0.002809999999999979,0.0009399999999999409,0.0034400000000001096
GBPUSD,2021-08-26,1.37575,1.3768,1.3687,1.36983,3,8,34,0,0,10,70,0.07632200617844778,-0.5124477557695802,-0.43031073959657823,-0.0017126033027735632,0.0048488138378250945,-0.008073976451505427,0.456057141135263,0.5036051581045647,0.3956274593851856,2.0,42.39223758314498,0.008273527839005828,0.006610000000000005,-0.011149999999999993,-0.010647499999999921,0.008099999999999996,0.005919999999999925,0.0010499999999999954,0.0011300000000000754
GBPUSD,2021-08-27,1.36977,1.37807,1.3678,1.37597,4,8,34,0,0,83,20,0.6059411434036353,-0.14381976536207008,0.45263073362681205,0.002272644498670706,0.010256975036710525,-0.0074514895765708244,0.4601781264386402,0.5105318094216349,0.40446360345679966,1.0,47.687160453485966,0.008416132993362555,0.013969999999999816,-0.010330000000000172,-0.0038169999999999593,0.010270000000000001,0.006199999999999983,0.0020999999999999908,0.0019700000000000273
GBPUSD,2021-08-30,1.37518,1.37751,1.3732,1.3755,0,8,35,0,0,23,20,0.1694323652176401,-0.1439811515583482,0.02326968105992495,-0.00018171906232966606,0.002419507644769725,-0.006141618497109813,0.3228426381884271,0.5096330374448362,0.40467366379552067,1.0,47.32855569092531,0.008122837779550947,0.0033199999999999896,-0.008499999999999952,-0.003647000000000178,0.004310000000000036,0.00031999999999987594,0.0020100000000000673,0.001980000000000093
GBPUSD,2021-08-31,1.37512,1.38077,1.3741,1.3756,1,8,35,1,0,57,10,0.4108732328815053,-0.07417534469717545,0.034906044563386175,0.004212201514056435,0.0020031321703026794,0.0012592166653322412,0.32304326901517616,0.4480488362754939,0.4013657737649851,1.0,47.41915585195755,0.008019063652440163,0.00275000000000003,0.0017300000000000093,-0.0027759999999998897,0.006669999999999954,0.00048000000000003595,0.005170000000000119,0.0010199999999997988
GBPUSD,2021-09-01,1.37556,1.37985,1.3729,1.3769,2,9,35,0,1,43,27,0.3118729826398069,-0.19337578876965636,0.09741487103435102,0.0006758868289280517,0.000835907686716375,0.0011633825347197035,0.31422963143306787,0.44777661683658027,0.40145659301402575,2.0,48.65560099422909,0.007942701962980152,0.0011499999999999844,0.0016000000000000458,-0.0008894999999999875,0.006950000000000012,0.0013400000000001189,0.002950000000000008,0.0026599999999998847
GBPUSD,2021-09-02,1.37688,1.38398,1.3765,1.38336,3,9,35,0,0,71,4,0.5156585904363404,-0.02759862878392067,0.47062924873626016,0.005714285714285783,0.009877138039026567,0.014773844280453474,0.2262920256666472,0.3443555991577058,0.41074453011182344,2.0,54.39461487512812,0.00790965182276728,0.01352999999999982,0.020139999999999825,0.006042499999999951,0.007479999999999931,0.006479999999999819,0.0006200000000000649,0.00038000000000004697
GBPUSD,2021-09-03,1.38335,1.38916,1.3816,1.3865,4,9,35,0,0,58,18,0.4199949398199928,-0.12650449994579394,0.2277080999024098,0.007923815062518269,0.007652783127539253,0.01798825256975034,0.18624838823326048,0.33184064605123315,0.40458758689588675,0.0,56.915467183317276,0.007884676692569618,0.01053000000000015,0.024499999999999966,0.009212500000000068,0.007560000000000011,0.003149999999999986,0.0026599999999998847,0.0017500000000001403
GBPUSD,2021-09-06,1.3857,1.38685,1.3817,1.38346,0,9,36,0,0,11,40,0.08299054629429058,-0.28866276971927574,-0.16165115104279568,0.004764325659089241,0.005786986550345263,0.008220495853313636,0.2348765360277887,0.2689581871783098,0.4034287935490573,0.0,53.81408117820652,0.0076893426431003595,0.007959999999999967,0.011279999999999957,0.006237500000000118,0.005149999999999988,0.0022400000000000198,0.0011499999999999844,0.0017599999999999838
GBPUSD,2021-09-07,1.38336,1.38567,1.3766,1.3786,1,9,36,0,0,23,68,0.16698473282442997,-0.48866527874160576,-0.34408975248669005,-0.0034408975248668705,0.002180866530968384,0.00418836726517835,0.32036700256401707,0.3033095645762089,0.41082653768816446,1.0,49.198515983281155,0.007787961025736042,0.0030000000000001137,0.005750000000000144,0.001647500000000024,0.009069999999999911,0.0047599999999998754,0.0023100000000000342,0.0020000000000000018
