pair,date,open,high,low,close,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,rolling_std,label,high_impact_count,medium_impact_count,low_impact_count,max_z_score,sum_signal,dominant_direction,max_surprise_z,sum_signal_surprise
GBPUSD,2023-04-28,1.24932,1.25839,1.2446,1.25612,91,47,0.7259949412480319,-0.3778055262062608,0.5442960970768032,0.4396882980250962,0.0,2.0,2.0,3.0,0.930207803422464,2.070520811781452,0.09339873174103265,0.930207803422464,2.070520811781452
GBPUSD,2023-05-01,1.25661,1.25688,1.248,1.24928,3,86,0.0214863800224407,-0.6851767851600741,-0.5833154280166526,0.4380509978240978,2.0,1.0,1.0,2.0,1.017543517990246,3.7641734690991195,0.4118293622899796,1.017543517990246,3.8072098955734424
GBPUSD,2023-05-02,1.24927,1.25121,1.24352,1.24693,19,58,0.1552906897628079,-0.4602687969774463,-0.1873093886829915,0.4107538780026968,6.0,1.0,0.0,5.0,2.846274385147655,1.971865586432857,0.6091279959719508,2.258190322249489,1.3837815235346909
GBPUSD,2023-05-03,1.24676,1.259,1.24659,1.25659,122,2,0.9817446822162892,-0.01363534280856,0.7884436459302516,0.4407187060712206,3.0,3.0,0.0,2.0,0.5690955905481297,1.8123350216354357,0.09938615663418433,0.5690955905481297,1.9039714274219144
GBPUSD,2023-05-04,1.25641,1.25986,1.25477,1.25714,34,16,0.2745918927738519,-0.1305306388838107,0.0581020526738801,0.4379233520545401,5.0,1.0,0.0,9.0,2.806542782710267,4.326506575203895,0.24677679483624143,2.806542782710267,4.43392457082804
GBPUSD,2023-05-05,1.25713,1.26524,1.25579,1.26299,81,13,0.6451202341842004,-0.1065919992363652,0.4661411309888377,0.4427673957835197,3.0,3.0,0.0,1.0,0.6781988019821421,-1.1038378827433188,-0.06551630254020335,0.5651209606601032,-0.7646043587772021
GBPUSD,2023-05-08,1.26291,1.26687,1.26126,1.2618,40,16,0.3135615364515257,-0.1306506401881313,-0.0878922488538331,0.4364731749590048,3.0,0.0,0.0,1.0,1.7328913750157062,-1.7328913750157062,-1.7328913750157062,1.7328913750157062,-1.7328913750157062
GBPUSD,2023-05-09,1.26187,1.26398,1.2577,1.26167,21,42,0.1672121533913997,-0.3304619334796775,-0.0158494932124527,0.4316625026960103,3.0,0.0,0.0,4.0,1.7991787807151505,-3.180030702104053,-0.7950076755260133,1.7991787807151505,-3.180030702104053
GBPUSD,2023-05-10,1.26175,1.26798,1.2601,1.26214,62,16,0.4937586685159643,-0.1307707549038977,0.0309094511591133,0.4209472661669159,0.0,3.0,1.0,3.0,2.0428794673386568,5.590579960400865,0.3897033996117806,2.0428794673386568,5.464569236787848
GBPUSD,2023-05-11,1.2622,1.26406,1.2495,1.2511,19,127,0.1473617493265705,-1.0061796862620769,-0.8794168911424408,0.4642088948621781,1.0,5.0,1.0,3.0,1.4323032544532823,5.217445435681335,0.15317575218829627,1.4323032544532823,5.392428975714159
GBPUSD,2023-05-12,1.25101,1.2541,1.24433,1.2447,31,67,0.2470004236576875,-0.5339685534088472,-0.5043924508996761,0.4334828657045717,6.0,2.0,2.0,8.0,2.5048909411529623,0.9476291865788841,0.3335448205052077,2.7902527138880244,1.2270419129977945
GBPUSD,2023-05-15,1.24485,1.25346,1.24411,1.2528,86,7,0.6916495963369086,-0.0594449130417289,0.6386311603807608,0.4481024189258406,1.0,1.0,0.0,1.0,0.2928054948378349,-1.0698840291847174,-0.24213651975452372,0.2928054948378349,-1.057809341141528
GBPUSD,2023-05-16,1.25266,1.25462,1.2465,1.24824,20,62,0.156467038142829,-0.4917535484489139,-0.3528491370363937,0.4507854568131932,3.0,3.0,1.0,6.0,1.4798121090506673,4.294177277664217,0.29997484454356205,1.4798121090506673,4.011944476445823
GBPUSD,2023-05-17,1.24818,1.25102,1.2421,1.24876,28,61,0.2275312855517596,-0.4871092310404016,0.0464676569084607,0.4506139283999016,0.0,0.0,0.0,3.0,0.2266982651716496,0.3310103545280933,0.11033678484269777,0.2266982651716496,0.3310103545280933
GBPUSD,2023-05-18,1.24876,1.2493,1.239,1.24044,5,98,0.0432428969537769,-0.7815753227201376,-0.666260930843405,0.4761572239247105,4.0,1.0,2.0,2.0,1.1345117333552408,-4.429058762277872,-0.2872777534552086,1.1345117333552408,-4.487704140007439
GBPUSD,2023-05-19,1.24032,1.24841,1.2391,1.2444,81,12,0.6522510319917384,-0.098361713106295,0.3289473684210414,0.4822173610104587,3.0,0.0,0.0,1.0,0.5768444850034508,0.5768444850034508,0.5768444850034508,0.5768444850034508,0.5768444850034508
GBPUSD,2023-05-22,1.24452,1.24722,1.2413,1.24334,27,32,0.2169511136823775,-0.2587342911323241,-0.0948156719056488,0.4742512895865301,3.0,0.0,0.0,2.0,3.2070878526007585,2.2551270998397897,1.1275635499198948,3.2070878526007585,2.2551270998397897
GBPUSD,2023-05-23,1.24334,1.24465,1.2372,1.24148,13,61,0.1053613653546209,-0.4938311322727342,-0.1495970530989088,0.4554757928227614,1.0,4.0,2.0,1.0,1.0576476591590958,-3.6854693755288785,-0.1824938767384349,0.978132748508398,-2.744753707653164
GBPUSD,2023-05-24,1.24133,1.24696,1.2357,1.2364,56,56,0.4535457936245819,-0.4535457936245819,-0.397154664754747,0.449657355322305,1.0,1.0,0.0,8.0,1.0897827622396838,-4.620989929283377,-0.3039713090328531,1.0897827622396838,-4.049707513428562
GBPUSD,2023-05-25,1.2366,1.23868,1.23076,1.2319,21,58,0.1682031376354586,-0.4722626556687567,-0.3800743975416405,0.4515018460767562,4.0,2.0,2.0,2.0,0.5552071721024056,0.8187679407255559,-0.014340261788641506,0.9334305916893252,3.3132864572325884
GBPUSD,2023-05-26,1.23208,1.23953,1.23105,1.23436,74,10,0.6046685280176577,-0.0835984676319789,0.1850529186416334,0.4325306254914379,3.0,1.0,4.0,5.0,1.777616463232528,0.41771099783304677,-0.03589957378697783,1.777616463232528,0.1739544149229061
GBPUSD,2023-05-29,1.23467,1.23719,1.2334,1.23553,25,13,0.2041031206719267,-0.10286149335449,0.0696542395943922,0.417544520141829,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBPUSD,2023-05-30,1.23545,1.24463,1.2326,1.24122,92,29,0.7430490914241747,-0.2306851754421481,0.4670363025618239,0.4320298665338614,4.0,1.0,0.0,3.0,2.777985360760852,-3.753966096518907,-0.8198287082142276,2.777985360760852,-3.753966096518907
GBPUSD,2023-05-31,1.2412,1.2444,1.2347,1.24381,32,65,0.2578150177247719,-0.5236867547534783,0.2102803738317757,0.3924452618526554,6.0,1.0,0.0,1.0,1.5563927688406944,0.9448817168980024,-0.36131730346389773,1.5563927688406944,0.9448817168980024
GBPUSD,2023-06-01,1.2438,1.25396,1.24,1.25234,102,38,0.8168515838559212,-0.3055153561665883,0.6866055635954327,0.4254474587012616,0.0,3.0,1.0,13.0,1.9076127906805636,-5.702303663655469,-0.22862331853840162,1.9076127906805636,-5.793473136060056
GBPUSD,2023-06-02,1.2522,1.25444,1.244,1.2447,22,82,0.1788851621146797,-0.6548474684555171,-0.5989458552946864,0.4280544381225502,3.0,3.0,0.0,0.0,2.53574894446684,5.910957914053312,0.6567731015614793,2.354269343068905,5.366519109859507
GBPUSD,2023-06-05,1.24446,1.24496,1.2367,1.24324,5,78,0.0401780692027198,-0.6235636340260025,-0.0980344888546035,0.4280787879623945,3.0,1.0,0.0,3.0,0.638036131208713,-2.653273100422668,-0.34430020950131046,0.638036131208713,-2.845693791098811
GBPUSD,2023-06-06,1.24313,1.24586,1.239,1.24172,27,41,0.2196069598513348,-0.3322259136212598,-0.1134233748682867,0.4279408868768689,4.0,0.0,0.0,4.0,0.7159871167701586,0.6916856761688897,0.1729214190422224,0.2234629042171388,0.076182430322092
GBPUSD,2023-06-07,1.24184,1.24999,1.2394,1.2438,81,24,0.6562842234104135,-0.1964826386652062,0.1578303163048349,0.430582733002032,6.0,0.0,0.0,3.0,0.4354360795946809,0.2624913273096598,0.08749710910321994,1.0731126607729908,-0.7441308783795846
GBPUSD,2023-06-08,1.2438,1.2561,1.2436,1.25586,123,2,0.9889049686444747,-0.0160797555877132,0.9696092619392152,0.4463616497903131,3.0,1.0,0.0,4.0,1.8633787329059173,6.837854154623186,0.6222193377622703,1.8633787329059173,6.837854154623186
GBPUSD,2023-06-09,1.25573,1.25901,1.2533,1.25754,33,24,0.2612026470658461,-0.1935129366981701,0.1441392656064671,0.4294815097840286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBPUSD,2023-06-12,1.25797,1.25995,1.24865,1.25099,20,93,0.1573964402966581,-0.740876173517651,-0.5548621986215876,0.4266836993818072,6.0,0.0,1.0,1.0,0.6071196790212241,-0.2775350280856106,-0.2211636767767087,0.7195187394022529,0.8319177997832814
GBPUSD,2023-06-13,1.25115,1.26246,1.2509,1.26102,113,3,0.9039683491188052,-0.0199816169124472,0.7888742357031567,0.4535122124000805,5.0,4.0,1.0,5.0,1.1933395106357494,-7.178931128136324,-0.23559487013468589,1.4863787661606649,-7.8262983961488075
GBPUSD,2023-06-14,1.2611,1.26989,1.26005,1.26614,88,11,0.6970105463484143,-0.0832606454682592,0.3996510982475563,0.4601917656132757,6.0,4.0,0.0,7.0,2.7590535327235672,-6.756585429429595,-0.3553454034716479,2.7590535327235672,-7.00924251339157
GBPUSD,2023-06-15,1.2661,1.27856,1.26292,1.27811,125,32,0.9841244767395874,-0.2511649948661212,0.94858226048496,0.4662582870162287,4.0,4.0,2.0,4.0,1.634592675777545,-1.9720195205201967,-0.14915271129942387,1.634592675777545,-2.361251731920142
GBPUSD,2023-06-16,1.27805,1.28482,1.27678,1.28186,68,13,0.529713235006468,-0.099370134188794,0.2981104025664169,0.4656806846143682,2.0,1.0,1.0,2.0,1.9419082570645436,-1.2815595012815253,-0.4880426963216282,1.9419082570645436,-1.2815595012815253
GBPUSD,2023-06-19,1.28255,1.2837,1.27702,1.27941,11,55,0.0896651202682144,-0.4311722739854223,-0.2448247631671391,0.4709573657416069,2.0,0.0,0.0,2.0,1.3436889245045056,1.0164563070506034,0.5082281535253017,1.3436889245045056,1.0164563070506034
GBPUSD,2023-06-20,1.27949,1.28073,1.27132,1.27631,12,82,0.0969136140180781,-0.6385356665546437,-0.2485365262721835,0.474658159971821,3.0,0.0,0.0,2.0,2.5512199967689506,3.6200598981213505,1.8100299490606753,2.5512199967689506,3.6200598981213505
GBPUSD,2023-06-21,1.27631,1.28023,1.26908,1.27661,39,72,0.3071354138101185,-0.5664767963895974,0.0235052612609763,0.4589198134397914,2.0,1.0,0.0,7.0,5.57369703837679,-7.605404920422894,-0.9078343830301204,5.57369703837679,-7.818868405508113
GBPUSD,2023-06-22,1.27677,1.28394,1.27252,1.27433,72,42,0.5615733452383844,-0.332871229743796,-0.1911072471940911,0.4491540225345642,2.0,3.0,1.0,4.0,0.2435197202443457,1.1913130909469845,0.04245914971674629,0.2435197202443457,1.294428394611761
GBPUSD,2023-06-23,1.27429,1.2749,1.2685,1.27125,6,58,0.047869794159885,-0.4543706691569393,-0.2385642200754876,0.4580566935081152,3.0,4.0,1.0,1.0,1.388416351223573,-7.698593886371317,-0.36124397736066527,1.2898844863463192,-6.313518522731995
GBPUSD,2023-06-26,1.27135,1.27484,1.26877,1.27104,35,26,0.2745113462067875,-0.2029338891729285,-0.0243835293192301,0.4593384691210903,4.0,0.0,0.0,1.0,0.2087848130331784,0.2087848130331784,0.2087848130331784,0.2087848130331784,0.2087848130331784
GBPUSD,2023-06-27,1.2709,1.27592,1.2703,1.2747,50,6,0.3949956723581733,-0.0472106381304535,0.2990007081595739,0.4545356960827006,0.0,1.0,4.0,3.0,1.169112245627499,8.154902442064907,0.40076512350341176,1.169112245627499,8.154902442064907
GBPUSD,2023-06-28,1.27473,1.2752,1.26064,1.26355,5,141,0.0368705529798443,-1.1053321095447617,-0.8770484730099682,0.5065625837710677,2.0,0.0,0.0,3.0,0.498717269448185,0.3114800928103436,0.10382669760344787,0.5321456631127273,0.34490848647488587
GBPUSD,2023-06-29,1.2637,1.26669,1.25906,1.26094,30,46,0.2366067895861397,-0.3671757537390185,-0.2184062673102869,0.4893040190654306,6.0,2.0,2.0,4.0,1.3522382876943724,-3.2784049797768278,-0.12099907633886046,1.534335958761036,-1.1704070632416033
GBPUSD,2023-06-30,1.26097,1.27273,1.2599,1.26928,118,11,0.9326153675345166,-0.0848553098011772,0.6590164714465879,0.4848902656023158,3.0,1.0,1.0,8.0,0.6610218621957692,-0.8433631088361647,0.004726557184559865,1.758749963961548,-1.981297542031864
GBPUSD,2023-07-03,1.26921,1.27229,1.2658,1.26888,31,34,0.2426706376407349,-0.2686710631022379,-0.0260004254615029,0.4836550813016129,4.0,1.0,1.0,3.0,0.6807405577709823,-2.4248451013979926,-0.10044221602121517,0.6807405577709823,-2.583723948089559
GBPUSD,2023-07-04,1.26885,1.27392,1.26831,1.27107,51,5,0.3995744177798721,-0.0425582220120569,0.174961579382897,0.4813272401503782,3.0,0.0,0.0,1.0,0.4908041538320862,-0.4908041538320862,-0.4908041538320862,0.4432766493028026,-0.4432766493028026
GBPUSD,2023-07-05,1.27114,1.27353,1.26878,1.27019,24,24,0.1880202023380677,-0.1856601161162356,-0.0747360636908606,0.4829676562823386,4.0,0.0,0.0,3.0,0.5767270276105257,0.2603510782122682,0.08678369273742274,0.5767270276105257,-0.0008578346684254834
GBPUSD,2023-07-06,1.27018,1.2781,1.2673,1.27377,79,29,0.6235336723928834,-0.2267395172337774,0.2826371065518259,0.4404493192684678,6.0,4.0,0.0,6.0,1.394690739638465,3.77928696542775,0.05683395873306145,1.394690739638465,4.3761574563013035
GBPUSD,2023-07-07,1.27374,1.28492,1.27255,1.2836,112,12,0.8777301490099995,-0.0934256598677928,0.7740983246188373,0.4679952192303241,4.0,3.0,0.0,2.0,0.6357044510666198,-3.1532356341167542,-0.18226566129789207,0.5265212055262176,-2.825685897495547
GBPUSD,2023-07-10,1.28308,1.28682,1.27502,1.28578,37,81,0.291486111544103,-0.6281759516164196,0.2104311500451978,0.4424374329530334,5.0,0.0,0.0,1.0,1.986584982330365,1.986584982330365,1.986584982330365,1.986584982330365,1.986584982330365
GBPUSD,2023-07-11,1.28581,1.29347,1.28543,1.2929,77,4,0.5957334287336388,-0.0295533554724123,0.5514033955250031,0.4269013085377963,5.0,1.0,1.0,5.0,1.5561094382603158,1.9457712851109974,0.2970270408540004,1.6918173899556102,2.0814792368062918
GBPUSD,2023-07-12,1.2928,1.30005,1.29037,1.29864,72,24,0.560798267326731,-0.1879641089108858,0.4517326732673319,0.4288264818264283,6.0,3.0,1.0,3.0,1.5623858876658103,-5.432875354808796,-0.16799485650129148,1.9721417568513115,-6.1444590969113255
GBPUSD,2023-07-13,1.29865,1.31407,1.29828,1.31311,154,4,1.1873869017826195,-0.0284911253994518,1.1134639818272758,0.446676166202016,2.0,4.0,0.0,10.0,1.7368893542065158,-5.602022571197744,-0.2647671029276293,1.2174439034108064,-5.1726941726057225
GBPUSD,2023-07-14,1.31307,1.31421,1.30877,1.3089,11,43,0.0868194384153275,-0.3274768291104031,-0.3175763668349751,0.455944144111626,3.0,1.0,1.0,1.0,2.0285040600370863,6.336417114959135,0.7449649388886811,2.0285040600370863,6.336417114959135
GBPUSD,2023-07-17,1.30914,1.31089,1.30506,1.30722,18,41,0.1336755427227141,-0.3116549796049209,-0.1466611668729029,0.4525073916212418,2.0,1.0,0.0,1.0,0.0654696569966156,0.2500824964852297,0.06350363507974345,0.0654696569966156,0.2500824964852297
GBPUSD,2023-07-18,1.30734,1.31258,1.30278,1.30357,52,46,0.4008138663239963,-0.3487998531368961,-0.2883718084048565,0.4542476406138286,0.0,2.0,1.0,4.0,1.2023893117324695,-1.2636719754850265,-0.0914292662070932,1.2023893117324695,-1.8689664747001222
GBPUSD,2023-07-19,1.30364,1.30414,1.28673,1.2936,5,169,0.0383541468503702,-1.297137246479088,-0.7701512687551646,0.4947726305398329,1.0,2.0,1.0,7.0,1.030817434956434,-8.015319766306744,-0.3844082363641216,1.030817434956434,-7.717463611373868
GBPUSD,2023-07-20,1.2937,1.29643,1.28395,1.28658,27,98,0.2110226482182808,-0.7536523150653279,-0.5503594341810323,0.5109018694677185,3.0,1.0,2.0,2.0,0.6185725889175171,-2.993882384477567,-0.26091130314401745,0.6185725889175171,-3.020346882042506
GBPUSD,2023-07-21,1.28682,1.29041,1.28156,1.28527,36,53,0.2789822974464169,-0.4087595778741426,-0.120451966864065,0.5080750026472315,2.0,0.0,1.0,2.0,1.8415488308573345,2.260768777279579,0.13973998214074815,1.4932972765857868,1.5642656687364838
GBPUSD,2023-07-24,1.28511,1.2884,1.27975,1.28236,33,54,0.256009213219103,-0.4170849188007277,-0.2139894639369416,0.511394857013852,5.0,4.0,0.0,0.0,2.1437987960744453,-1.1387840945920211,-0.09489867454933501,2.039252269961117,-0.13631143155245162
GBPUSD,2023-07-25,1.28237,1.29047,1.2809,1.28999,81,15,0.6316429735567735,-0.1146315026084579,0.5942122788274804,0.5232160674043413,4.0,1.0,1.0,3.0,1.0419180251042544,3.446698263004533,0.2903700551583593,1.0419180251042544,3.446698263004533
GBPUSD,2023-07-26,1.29007,1.29601,1.2875,1.2943,59,26,0.460440131155678,-0.1992139961397413,0.3278891843078248,0.4769126856689784,0.0,1.0,1.0,1.0,0.3829017958630464,-1.169838650591304,-0.15160188866977833,0.3829017958630464,-1.169838650591304
GBPUSD,2023-07-27,1.29433,1.29958,1.27816,1.27948,52,162,0.4056152604049954,-1.2492950020473927,-1.1473117365741372,0.5511283264540954,4.0,2.0,4.0,4.0,1.0405262939577389,-3.9522980165010315,-0.17726546314908015,1.0405262939577389,-3.936891066345792
GBPUSD,2023-07-28,1.27962,1.28876,1.27626,1.28442,91,34,0.7142745502571018,-0.2625779528297486,0.3751113611853453,0.5387910522343248,3.0,3.0,0.0,3.0,0.9045294134689944,-6.860691619090421,-0.3640716162132538,0.9045294134689944,-6.860691619090421
GBPUSD,2023-07-31,1.28517,1.2873,1.2828,1.28352,21,24,0.1657368285907846,-0.1844114008263485,-0.1283876841196051,0.5401361057829422,2.0,0.0,0.0,4.0,1.2734641883316162,1.5756705629318977,0.3939176407329744,1.2734641883316162,1.5756705629318977
GBPUSD,2023-08-01,1.28367,1.2841,1.27407,1.2787,4,96,0.0334977057966557,-0.7478557573208108,-0.3871711576963036,0.5481261170591694,1.0,2.0,1.0,6.0,1.370706009958275,-0.5605909159266531,-0.13893453073763154,1.370706009958275,-0.7232677595355854
GBPUSD,2023-08-02,1.27887,1.28049,1.268,1.27111,16,109,0.1266743296816685,-0.8499691133578813,-0.6067856779813421,0.5659347147401528,3.0,1.0,0.0,1.0,4.301614643741366,-4.902689554034147,-2.2509864735861465,4.301614643741366,-4.902689554034147
GBPUSD,2023-08-03,1.27111,1.27281,1.262,1.27081,17,91,0.1337413756480583,-0.7166964306786944,-0.0236014192320072,0.5620198214966607,4.0,4.0,0.0,7.0,0.953248800083713,0.6541161340554091,0.036532232655351195,0.953248800083713,0.48453092657349783
GBPUSD,2023-08-04,1.27086,1.27922,1.26834,1.27448,84,25,0.657822262090232,-0.1982909211085467,0.2848464819098844,0.5359006936618868,4.0,3.0,0.0,1.0,0.9900242308210402,-2.1876476410671932,-0.017299931618759423,0.9900242308210402,-1.8544182855977667
GBPUSD,2023-08-07,1.27435,1.27889,1.27127,1.278,45,31,0.3562600541452496,-0.2416918429003172,0.2864205281123655,0.5380317219832126,2.0,0.0,0.0,1.0,0.9844840597196668,-0.9844840597196668,-0.9844840597196668,0.9844840597196668,-0.9844840597196668
GBPUSD,2023-08-08,1.27811,1.27853,1.26838,1.27433,4,97,0.0328610213518292,-0.7612803279842906,-0.2957491921665675,0.5224934656303182,2.0,0.0,0.0,6.0,1.1129786487913609,-1.4776493005466922,-0.2462748834244487,1.1129786487913609,-1.1315237910690736
GBPUSD,2023-08-09,1.27422,1.27819,1.27116,1.2717,40,31,0.3115631523598773,-0.2401469134058358,-0.1977680463342166,0.5078041637296181,2.0,0.0,1.0,2.0,0.4771618406927722,-0.3837451980820395,-0.09568186580268905,0.5167700447882282,-0.06566408681326497
GBPUSD,2023-08-10,1.27183,1.28187,1.26688,1.26752,100,50,0.789413679501195,-0.3892029595150303,-0.3388817687898568,0.4197551802396944,4.0,4.0,0.0,5.0,1.4559016301312768,4.5268377072214605,0.240258580131186,1.4559016301312768,5.350550946170351
GBPUSD,2023-08-11,1.2675,1.27383,1.26655,1.2694,63,10,0.4994082840236644,-0.0749506903353062,0.1499013806706124,0.4248653706309526,3.0,4.0,2.0,7.0,5.520787652397386,23.625071657023263,1.1833475242222262,5.520787652397386,23.00285393566928
GBPUSD,2023-08-14,1.26957,1.27146,1.26162,1.26831,19,80,0.1488693022046793,-0.6261962711784402,-0.099246201469792,0.4250751501187099,3.0,0.0,0.0,1.0,0.7418981470081045,-0.7418981470081045,-0.7418981470081045,0.7418981470081045,-0.7418981470081045
GBPUSD,2023-08-15,1.2683,1.27523,1.26748,1.26997,69,8,0.5464006938421591,-0.0646534731530428,0.1316723172750974,0.4286302321403454,4.0,4.0,1.0,5.0,2.4716227623655027,2.7175512136752458,0.30787981692738153,2.4716227623655027,2.785708746589214
GBPUSD,2023-08-16,1.27,1.27662,1.26866,1.27306,66,13,0.5212598425196906,-0.1055118110236314,0.2409448818897687,0.4091434253524289,3.0,1.0,2.0,9.0,1.1411389079846683,0.1745825956091723,0.11132212533503337,1.1411389079846683,0.707195978740134
GBPUSD,2023-08-17,1.27307,1.27873,1.27023,1.27463,57,28,0.4445945627498879,-0.2230827841359826,0.1225384307225844,0.3964115621885665,3.0,1.0,1.0,2.0,0.5550811500203777,-1.2098351744240734,-0.03679728496090236,0.5550811500203777,-1.2650326007074297
GBPUSD,2023-08-18,1.27452,1.27659,1.26887,1.273,21,57,0.162414085302686,-0.4433041458745374,-0.1192605843768781,0.3964008697653769,4.0,0.0,1.0,0.0,0.8491801421418629,-1.6983602842837258,-0.8491801421418629,0.5464787739659376,-1.0929575479318752
GBPUSD,2023-08-21,1.27313,1.2767,1.271,1.27549,36,21,0.2804112698624532,-0.1673042030271996,0.1853699150911468,0.3978794569994865,2.0,0.0,0.0,1.0,3.2724996758327864,-3.2724996758327864,-3.2724996758327864,3.2724996758327864,-3.2724996758327864
GBPUSD,2023-08-22,1.27558,1.28004,1.27182,1.27291,45,38,0.3496448674328643,-0.2947678703021359,-0.2093165461985881,0.3709480884954824,3.0,0.0,2.0,2.0,0.8983760318992652,-2.0157024910996606,-0.445285777511404,0.8983760318992652,-2.0157024910996606
GBPUSD,2023-08-23,1.27287,1.27645,1.26143,1.27174,36,114,0.2812541736391099,-0.8987563537517496,-0.088775758718475,0.3587823503136005,0.0,5.0,1.0,1.0,2.0282107146613164,-16.413011775495384,-0.758812664848855,1.571469003631607,-13.998848353192622
GBPUSD,2023-08-24,1.27181,1.27286,1.25906,1.26039,10,128,0.0825595018123772,-1.00250823629316,-0.8979328673308282,0.3227465062323698,2.0,1.0,2.0,2.0,0.5207081493140723,-2.69696922620911,-0.23707403289474863,0.5207081493140723,-2.69696922620911
GBPUSD,2023-08-25,1.26038,1.26544,1.25474,1.25746,51,56,0.4014662244719721,-0.4474840920992152,-0.2316761611577487,0.3057032776407656,4.0,1.0,0.0,2.0,2.128726947557593,-1.2200243979767493,0.541927671485098,2.128726947557593,-1.2200243979767493
GBPUSD,2023-08-28,1.25798,1.26107,1.25652,1.25996,31,15,0.2456318860395089,-0.1160590788406824,0.1573951891126942,0.3114792506166749,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBPUSD,2023-08-29,1.25996,1.2655,1.25624,1.2643,55,37,0.4396964983015413,-0.2952474681735885,0.3444553795358591,0.3184727469768026,6.0,3.0,0.0,2.0,1.17441637976346,-6.12384949456853,-0.48810417103929504,1.17441637976346,-6.12384949456853
GBPUSD,2023-08-30,1.26446,1.27461,1.26184,1.2718,102,26,0.8027142021099999,-0.2072030748303501,0.5804849500972846,0.3218765509023077,1.0,2.0,2.0,6.0,1.507223193196557,-5.660591662924993,-0.39652201094108425,1.507223193196557,-7.915078585688706
GBPUSD,2023-08-31,1.27193,1.27341,1.26522,1.26715,15,67,0.1163586046401866,-0.5275447548214126,-0.3758068447162977,0.3326383221104554,0.0,2.0,0.0,5.0,2.244678750709416,2.189893937064662,0.41955024134394703,2.244678750709416,2.189893937064662
GBPUSD,2023-09-01,1.26713,1.27128,1.2577,1.25856,41,94,0.3275117785862441,-0.7442014631490099,-0.6763315524058453,0.3551730458189227,5.0,4.0,1.0,5.0,2.466383165766497,12.574140971126095,0.5831495980723286,2.2912609192474105,11.599519687634452
GBPUSD,2023-09-04,1.25881,1.26423,1.25857,1.26264,54,2,0.4305653752353398,-0.019065625471677,0.3042556064854902,0.3561270958777469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBPUSD,2023-09-05,1.26268,1.26317,1.25276,1.25649,5,99,0.0388063484018024,-0.7856305635632091,-0.4902271359330881,0.3652770062639388,0.0,0.0,0.0,3.0,1.197850590167619,0.993140800179106,0.3310469333930353,0.7342332459510704,0.5295234559625573
GBPUSD,2023-09-06,1.25649,1.25876,1.24815,1.24997,23,83,0.1806620028810411,-0.6637537903206562,-0.5189058408741877,0.3777829337810214,2.0,1.0,0.0,4.0,1.0239592562788693,1.6443179886359796,0.06807756174633245,1.0161616637505102,1.774536048992189
GBPUSD,2023-09-07,1.25008,1.2508,1.24455,1.2471,7,55,0.057596313835901,-0.4423716882119572,-0.2383847433764225,0.3749768246337548,3.0,1.0,0.0,5.0,1.8127708076530364,-4.122246561643687,-0.4393149456184317,1.8127708076530364,-4.122246561643687
GBPUSD,2023-09-08,1.24704,1.25144,1.24508,1.2465,44,20,0.3528355144983466,-0.1571721837310721,-0.0433025404157031,0.3710356113818384,5.0,0.0,0.0,1.0,1.7328913750157062,-1.7328913750157062,-1.7328913750157062,1.7328913750157062,-1.7328913750157062
GBPUSD,2023-09-11,1.24746,1.25479,1.24678,1.25098,73,7,0.5875939909896958,-0.0545107658762616,0.2821733763006403,0.3805459919949742,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBPUSD,2023-09-12,1.25106,1.25299,1.2459,1.2488,19,52,0.1542691797355832,-0.4124502421946232,-0.1806468115038567,0.3779300589322847,3.0,1.0,1.0,3.0,0.763067933235982,-0.4748105939440149,0.042587253245960174,0.739818403180481,-0.10055574909891085
GBPUSD,2023-09-13,1.24882,1.25116,1.24338,1.24895,23,54,0.1873768837782874,-0.4356112169888463,0.0104098268765685,0.3706659073190719,0.0,4.0,0.0,11.0,1.2702955022163511,5.239857454144918,0.12613769894024734,1.2702955022163511,6.522761255889307
GBPUSD,2023-09-14,1.24893,1.25062,1.2396,1.24081,17,93,0.1353158303507778,-0.7470394657827147,-0.6501565339931082,0.3857539605640877,2.0,5.0,0.0,3.0,0.4376671711605959,0.6935394058540063,0.05318037398011786,0.4376671711605959,0.2709051699885406
GBPUSD,2023-09-15,1.2407,1.2446,1.23784,1.23813,39,29,0.3143386797775461,-0.2305150318368552,-0.2071411300072508,0.3859720600822611,3.0,2.0,2.0,3.0,1.9583458325976215,-0.42275049029602724,0.12846784129376382,1.9583458325976215,-0.42834688504318325
GBPUSD,2023-09-18,1.23832,1.24104,1.23698,1.2385,27,13,0.2196524323276563,-0.1082111247496704,0.014535822727554,0.380069915789484,3.0,0.0,0.0,2.0,1.1065283973264108,-0.565682302837063,-0.2828411514185315,1.1065283973264108,-0.565682302837063
